Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
914,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1.6,5,3,3,1,1,4,4,100.0,0,1,0,1,2,7,2,0
915,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0
916,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0
917,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0
918,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
919,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,9.4,26,19,12,10,4,13,27,48.1,14,8,2,6,9,35,25,0
920,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,27.2,57,39,22,27,8,36,74,48.6,38,27,0,27,28,85,52,0
921,Enric Franquesa,es ESP,"DF,FW",Levante,es La Liga,24,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11,0
922,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,14.0,24,10,8,12,4,12,43,27.9,31,18,6,12,23,47,23,0
923,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,27,16.3,10,3,5,3,2,5,13,38.5,8,11,1,10,11,21,11,0
924,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,31.7,46,16,26,18,2,26,52,50.0,26,44,12,32,29,75,62,1
925,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,22.5,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
926,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,3.4,2,2,2,0,0,0,1,0.0,1,2,1,1,4,6,6,0
927,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,7.7,40,24,19,13,8,13,29,44.8,16,19,2,17,17,57,7,1
928,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,26.3,69,39,22,33,14,30,70,42.9,40,48,8,40,35,104,26,1
929,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,25,6.7,14,8,10,4,0,9,11,81.8,2,5,3,2,5,19,26,0
930,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,25,13.0,17,5,14,3,0,10,16,62.5,6,13,7,6,23,40,47,0
931,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,22.8,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40,2
932,Christian Früchtl,de GER,GK,Bayern Munich,de Bundesliga,21,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
933,Jorge de Frutos,es ESP,"MF,FW",Levante,es La Liga,24,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0
934,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,eng Premier League,17,1.7,5,4,3,2,0,3,3,100.0,0,3,3,0,4,9,7,0
935,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,23,19.0,28,16,10,10,8,18,39,46.2,21,31,2,29,8,36,9,0
936,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,24,32.5,35,25,8,18,9,14,44,31.8,30,21,5,16,22,57,5,1
937,Marius Funk,de GER,GK,Greuther Fürth,de Bundesliga,25,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1
938,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
939,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,6.0,4,3,1,3,0,0,4,0.0,4,2,2,0,8,12,12,0
940,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,29,12.7,6,4,3,2,1,1,7,14.3,6,5,2,3,3,9,10,0
941,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,de Bundesliga,26,1.2,3,3,1,1,1,3,3,100.0,0,1,0,1,1,4,2,0
942,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0
943,Luca Gagliano,it ITA,"FW,DF",Cagliari,it Serie A,21,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
944,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,7.2,12,6,7,4,1,1,13,7.7,12,14,5,9,9,21,7,0
945,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,12.6,23,12,16,4,3,16,27,59.3,11,15,8,7,28,51,52,0
946,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,36.6,108,66,60,37,11,42,99,42.4,57,48,8,40,45,153,52,0
947,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,15.3,40,21,14,21,5,14,30,46.7,16,16,2,14,20,60,21,0
948,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,0.2,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,0,0
949,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,11.4,28,12,6,16,6,12,35,34.3,23,16,2,14,8,36,9,1
950,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,es La Liga,32,12.8,12,6,3,3,6,2,12,16.7,10,15,2,13,6,18,9,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
951,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,31.6,69,38,35,20,14,21,69,30.4,48,58,9,49,29,98,26,0
952,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,28,31.0,3,0,3,0,0,1,1,100.0,0,0,0,0,2,5,12,1
953,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,19.1,59,36,40,16,3,30,61,49.2,31,22,7,15,32,91,35,1
954,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,26.5,19,10,5,9,5,6,18,33.3,12,22,1,21,6,25,1,0
955,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,31,18.2,60,36,24,24,12,18,44,40.9,26,23,4,19,24,84,13,0
956,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,11.4,3,2,1,2,0,2,6,33.3,4,4,0,4,2,5,3,0
957,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
958,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28,33.3,42,23,15,18,9,8,35,22.9,27,27,3,24,42,84,24,0
959,Dani García,es ESP,MF,Athletic Club,es La Liga,31,24.2,36,22,15,17,4,14,47,29.8,33,27,10,17,24,60,41,1
960,David García,es ESP,DF,Osasuna,es La Liga,27,34.5,28,14,15,11,2,12,22,54.5,10,27,21,6,52,80,168,0
961,Eric García,es ESP,DF,Barcelona,es La Liga,20,22.7,27,18,13,13,1,11,26,42.3,15,22,12,10,44,71,53,3
962,Francisco Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,33.6,60,35,44,12,4,39,73,53.4,34,34,8,26,45,105,53,0
963,Joan García,es ESP,GK,Espanyol,es La Liga,20,1.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2
964,Manu García,es ESP,MF,Alavés,es La Liga,23,12.0,18,9,6,9,3,9,27,33.3,18,8,2,6,13,31,4,0
965,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,20.0,27,17,6,11,10,8,36,22.2,28,30,4,26,9,36,21,0
966,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,26.4,43,26,12,23,8,16,49,32.7,33,31,4,27,24,67,16,0
967,Saúl García,es ESP,MF,Alavés,es La Liga,26,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
968,Unai García,es ESP,DF,Osasuna,es La Liga,29,15.6,21,12,14,6,1,14,17,82.4,3,19,11,8,22,43,78,0
969,Alejandro Garnacho,es ESP,"FW,MF",Manchester Utd,eng Premier League,17,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
970,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,30,6.9,10,4,2,5,3,6,10,60.0,4,6,3,3,6,16,15,0
971,Djeidi Gassama,fr FRA,FW,Paris S-G,fr Ligue 1,17,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
972,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,33,30.5,56,34,26,25,5,27,74,36.5,47,45,11,34,53,109,49,1
973,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,16,25.7,38,18,13,18,7,9,33,27.3,24,36,0,36,25,63,13,0
974,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,eng Premier League,30,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0
975,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,25,0.7,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
976,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,30,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2
977,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,8.0,15,8,13,2,0,7,14,50.0,7,12,7,5,11,26,29,0
978,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,23,15.3,34,23,9,20,5,17,30,56.7,13,15,1,14,14,48,7,1
979,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,eng Premier League,19,8.3,4,3,1,0,3,2,10,20.0,8,9,0,9,0,4,3,0
980,Luca Gemello,it ITA,GK,Torino,it Serie A,21,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
981,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,27,17.5,42,20,18,17,7,22,36,61.1,14,24,1,23,25,67,25,1
982,Valère Germain,fr FRA,FW,Montpellier,fr Ligue 1,31,21.9,23,14,6,11,6,8,31,25.8,23,13,1,12,9,32,27,0
983,Gerson,br BRA,"MF,FW",Marseille,fr Ligue 1,24,28.3,42,17,16,20,6,8,35,22.9,27,26,4,22,16,58,16,2
984,Willem Geubbels,fr FRA,"FW,MF",Nantes,fr Ligue 1,19,6.0,8,5,4,2,2,5,12,41.7,7,5,0,5,6,14,5,0
985,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,30,5.5,5,4,2,1,2,0,4,0.0,4,3,1,2,0,5,4,0
986,Ismaël Gharbi,es ESP,FW,Paris S-G,fr Ligue 1,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
987,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,26,4.3,4,4,2,2,0,2,7,28.6,5,6,0,6,1,5,2,0
988,Anwar El Ghazi,nl NED,"FW,MF",Everton,eng Premier League,26,0.1,1,1,1,0,0,1,1,100.0,0,3,0,3,0,1,0,0
989,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
990,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,6.7,17,12,8,6,3,9,14,64.3,5,11,5,6,10,27,12,1
991,Saman Ghoddos,ir IRN,"MF,DF",Brentford,eng Premier League,27,6.0,17,10,8,6,3,9,15,60.0,6,2,0,2,3,20,16,0
992,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,3.7,3,1,1,2,0,0,3,0.0,3,2,1,1,3,6,10,0
993,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,13.0,36,21,17,17,2,24,36,66.7,12,22,6,16,19,55,41,1
994,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,eng Premier League,21,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
995,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,27.7,23,16,17,6,0,7,12,58.3,5,36,30,6,27,50,139,2
996,Niko Gießelmann,de GER,"DF,FW",Union Berlin,de Bundesliga,29,23.1,24,17,10,11,3,15,38,39.5,23,26,4,22,18,42,29,1
997,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,33,34.0,2,0,2,0,0,2,7,28.6,5,0,0,0,3,5,11,5
998,Óscar Gil,es ESP,DF,Espanyol,es La Liga,24,18.8,52,35,27,20,5,25,46,54.3,21,33,9,24,19,71,33,2
999,Mario Gila,es ESP,DF,Real Madrid,es La Liga,20,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0
1000,Billy Gilmour,sct SCO,MF,Norwich City,eng Premier League,20,20.6,41,21,16,21,4,14,52,26.9,38,21,4,17,17,58,29,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1001,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,de Bundesliga,30,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1002,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,27,26.2,36,22,20,13,3,27,40,67.5,13,21,10,11,33,69,76,0
1003,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,fr Ligue 1,21,5.5,7,5,3,2,2,4,10,40.0,6,8,0,8,4,11,5,0
1004,Sebastian Giovinco,it ITA,MF,Sampdoria,it Serie A,34,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1005,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,29,18.0,14,6,10,4,0,7,22,31.8,15,24,14,10,37,51,68,1
1006,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,29,35.0,85,52,49,32,4,52,103,50.5,51,67,33,34,69,154,143,0
1007,Olivier Giroud,fr FRA,FW,Milan,it Serie A,34,21.0,15,11,4,6,5,3,17,17.6,14,13,4,9,3,18,19,0
1008,Serge Gnabry,de GER,"FW,DF",Bayern Munich,de Bundesliga,26,24.3,47,31,16,20,11,22,57,38.6,35,26,0,26,14,61,3,0
1009,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,23,22.5,47,32,29,14,4,24,39,61.5,15,41,19,22,15,62,100,2
1010,Diego Godín,uy URU,DF,Cagliari,it Serie A,35,9.1,18,7,13,3,2,10,15,66.7,5,7,5,2,13,31,46,0
1011,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,27,10.4,12,5,7,5,0,4,11,36.4,7,8,5,3,22,34,23,0
1012,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,it Serie A,27,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1013,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,fr Ligue 1,25,16.7,40,22,10,18,12,18,41,43.9,23,26,1,25,12,52,8,0
1014,André Gomes,pt POR,MF,Everton,eng Premier League,28,6.9,16,4,6,6,4,8,32,25.0,24,8,2,6,1,17,7,1
1015,Angel Gomes,eng ENG,"MF,FW",Lille,fr Ligue 1,20,10.6,23,13,6,12,5,10,15,66.7,5,4,0,4,3,26,4,0
1016,Toti Gomes,pt POR,DF,Wolves,eng Premier League,22,4.0,11,7,10,1,0,7,9,77.8,2,6,3,3,8,19,15,0
1017,Dani Gómez,es ESP,FW,Levante,es La Liga,23,11.8,7,4,3,2,2,4,12,33.3,8,3,0,3,3,10,5,0
1018,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,24,3.7,10,6,5,2,3,5,9,55.6,4,4,1,3,5,15,6,0
1019,Maxi Gómez,uy URU,FW,Valencia,es La Liga,24,21.7,5,3,1,2,2,5,8,62.5,3,5,1,4,3,8,22,0
1020,Moi Gómez,es ESP,"MF,FW",Villarreal,es La Liga,27,14.3,15,7,8,3,4,5,17,29.4,12,5,0,5,6,21,6,0
1021,Papu Gómez,ar ARG,"FW,MF",Sevilla,es La Liga,33,19.8,19,11,9,5,5,9,35,25.7,26,15,2,13,7,26,12,2
1022,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,29,30.2,33,24,29,3,1,18,27,66.7,9,33,23,10,40,73,125,2
1023,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,27,25.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,8,2
1024,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,32,17.2,43,28,17,22,4,14,39,35.9,25,33,10,23,18,61,29,0
1025,Vagner Gonçalves,cv CPV,FW,Metz,fr Ligue 1,25,1.0,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1026,Cedric Gondo,ci CIV,FW,Salernitana,it Serie A,24,7.8,5,2,2,2,1,2,5,40.0,3,2,0,2,3,8,2,0
1027,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,31,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,9,0
1028,Diego González,es ESP,DF,Elche,es La Liga,26,19.9,25,16,18,7,0,9,16,56.3,7,21,13,8,19,44,87,0
1029,Édgar González,es ESP,DF,Betis,es La Liga,24,16.3,25,19,15,8,2,17,24,70.8,7,17,11,6,23,48,82,0
1030,Giovanni González,uy URU,DF,Mallorca,es La Liga,26,4.1,9,3,4,4,1,3,5,60.0,2,7,2,5,4,13,14,0
1031,Nicolás González,ar ARG,FW,Fiorentina,it Serie A,23,26.2,21,16,6,8,7,9,28,32.1,19,26,2,24,21,42,4,1
1032,Nicolás González,es ESP,MF,Barcelona,es La Liga,19,12.4,31,20,5,23,3,11,27,40.7,16,12,0,12,6,37,12,0
1033,Peter González,do DOM,"MF,DF",Real Madrid,es La Liga,19,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1034,Roberto González,es ESP,"FW,MF",Betis,es La Liga,20,1.5,5,4,3,2,0,4,6,66.7,2,5,0,5,1,6,1,0
1035,Charlie Goode,eng ENG,DF,Brentford,eng Premier League,25,5.0,7,5,5,2,0,4,4,100.0,0,4,2,2,2,9,8,0
1036,Anthony Gordon,eng ENG,"MF,FW",Everton,eng Premier League,20,25.4,54,32,20,30,4,21,59,35.6,38,49,3,46,22,76,17,0
1037,Kaide Gordon,eng ENG,FW,Liverpool,eng Premier League,16,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
1038,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,26,15.5,25,15,12,9,4,11,26,42.3,15,11,1,10,17,42,23,2
1039,Gori,es ESP,MF,Espanyol,es La Liga,19,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
1040,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,24,25.4,47,31,32,9,6,25,47,53.2,22,16,3,13,18,65,49,0
1041,Robin Gosens,de GER,DF,Atalanta,it Serie A,27,5.1,7,3,3,4,0,4,8,50.0,4,4,0,4,9,16,1,0
1042,Robin Gosens,de GER,DF,Inter,it Serie A,27,1.9,3,1,1,2,0,0,0,,0,5,2,3,3,6,3,0
1043,Dan Gosling,eng ENG,MF,Watford,eng Premier League,31,1.8,2,1,1,1,0,2,6,33.3,4,2,0,2,0,2,3,0
1044,Amine Gouiri,fr FRA,"FW,MF",Nice,fr Ligue 1,21,30.6,22,13,2,13,7,10,32,31.3,22,22,5,17,11,33,17,1
1045,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,20.0,45,26,22,18,5,21,36,58.3,15,22,3,19,13,58,9,2
1046,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,30,28.6,50,27,33,17,0,22,36,61.1,14,35,18,17,49,99,116,0
1047,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,28,34.1,60,28,24,28,8,25,45,55.6,20,39,27,12,65,125,106,0
1048,Jens Grahl,de GER,GK,Eint Frankfurt,de Bundesliga,32,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1049,Alberto Grassi,it ITA,MF,Cagliari,it Serie A,26,24.2,47,26,13,30,4,16,38,42.1,22,27,9,18,63,110,33,1
1050,Jaume Grau,es ESP,MF,Osasuna,es La Liga,24,0.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1051,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,23,23.7,32,24,19,13,0,17,27,63.0,10,25,15,10,33,65,83,1
1052,Demarai Gray,eng ENG,"MF,FW",Everton,eng Premier League,25,26.0,30,19,13,10,7,10,22,45.5,12,30,2,28,15,45,21,1
1053,Adrian Grbić,at AUT,"FW,MF",Lorient,fr Ligue 1,24,5.8,2,1,0,2,0,2,6,33.3,4,3,1,2,0,2,7,0
1054,Ivo Grbić,hr CRO,GK,Lille,fr Ligue 1,25,21.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1
1055,Jack Grealish,eng ENG,FW,Manchester City,eng Premier League,25,21.3,18,17,4,10,4,5,13,38.5,8,11,1,10,8,26,7,0
1056,Etienne Green,eng ENG,GK,Saint-Étienne,fr Ligue 1,21,13.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,9,0
1057,Julian Green,us USA,MF,Greuther Fürth,de Bundesliga,26,11.7,9,5,0,8,1,2,8,25.0,6,10,2,8,7,16,10,0
1058,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,eng Premier League,19,14.1,15,9,9,1,5,3,9,33.3,6,5,0,5,1,16,6,0
1059,Sam Greenwood,eng ENG,"MF,FW",Leeds United,eng Premier League,19,2.6,8,5,0,5,3,4,7,57.1,3,3,0,3,2,10,1,0
1060,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,de Bundesliga,27,15.5,19,8,4,10,5,2,15,13.3,13,18,2,16,6,25,29,0
1061,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,24,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1062,Clément Grenier,fr FRA,MF,Mallorca,es La Liga,30,0.7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
1063,Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,de Bundesliga,30,27.1,60,31,38,19,3,39,62,62.9,23,38,13,25,43,103,100,1
1064,Sebastian Griesbeck,de GER,MF,Union Berlin,de Bundesliga,30,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
1065,Antoine Griezmann,fr FRA,FW,Barcelona,es La Liga,30,2.9,13,5,3,10,0,2,6,33.3,4,4,0,4,3,16,5,0
1066,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,30,18.8,30,14,11,15,4,12,32,37.5,20,18,1,17,7,37,18,0
1067,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,28,30.8,27,15,9,13,5,9,26,34.6,17,12,2,10,13,40,28,0
1068,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,22,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1069,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,de Bundesliga,25,16.6,37,19,15,21,1,17,31,54.8,14,18,7,11,29,66,36,1
1070,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,30,22.6,28,15,15,11,2,12,33,36.4,21,34,8,26,18,46,23,0
1071,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,26,10.8,22,11,10,10,2,8,21,38.1,13,11,2,9,9,31,15,0
1072,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,34,29.5,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8,1
1073,Andrés Guardado,mx MEX,MF,Betis,es La Liga,34,15.5,30,13,12,17,1,13,34,38.2,21,18,4,14,21,51,29,1
1074,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,30,19.0,10,9,3,5,2,1,21,4.8,20,14,2,12,4,14,17,0
1075,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,es La Liga,29,11.6,16,7,10,4,2,5,8,62.5,3,14,9,5,22,38,37,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
1076,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,fr Ligue 1,22,14.9,43,31,24,16,3,17,35,48.6,18,15,3,12,20,63,13,0
1077,Noah Guede-Nadje,fr FRA,MF,Angers,fr Ligue 1,17,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1078,Gonçalo Guedes,pt POR,"FW,MF",Valencia,es La Liga,24,29.0,21,14,6,7,8,2,22,9.1,20,14,0,14,9,30,1,0
1079,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,21,35.8,35,17,24,10,1,15,16,93.8,1,34,26,8,30,65,127,0
1080,Mattéo Guendouzi,fr FRA,MF,Marseille,fr Ligue 1,22,35.0,45,30,10,26,9,13,47,27.7,34,15,1,14,16,61,18,0
1081,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,fr Ligue 1,20,0.1,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0
1082,Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,27,19.9,35,19,19,12,4,16,31,51.6,15,18,2,16,25,60,14,1
1083,Evann Guessand,fr FRA,FW,Nice,fr Ligue 1,20,4.9,9,8,2,5,2,3,8,37.5,5,4,0,4,0,9,1,0
1084,Ander Guevara,es ESP,MF,Real Sociedad,es La Liga,24,9.6,18,13,6,10,2,10,17,58.8,7,12,6,6,12,30,8,0
1085,Lamine Gueye,sn SEN,"FW,MF",Metz,fr Ligue 1,23,6.2,5,5,1,1,3,3,7,42.9,4,4,0,4,6,11,1,0
1086,Pape Gueye,sn SEN,MF,Marseille,fr Ligue 1,22,17.0,38,19,15,22,1,16,31,51.6,15,15,3,12,24,62,16,0
1087,John Guidetti,se SWE,"FW,MF",Alavés,es La Liga,29,3.1,2,1,0,0,2,0,1,0.0,1,1,0,1,0,2,0,0
1088,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,30,14.8,39,16,18,17,4,14,29,48.3,15,16,8,8,36,75,23,0
1089,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,30,10.5,23,14,13,9,1,7,18,38.9,11,11,6,5,25,48,42,0
