Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
887,Junior Firpo,es ESP,"DF,MF",Barcelona,es La Liga,23,3.2,8,2.49,7,0,0,0,1,0,2,0.62,2,0,0,0,0,0
888,John Fleck,sct SCO,MF,Sheffield Utd,eng Premier League,28,28.6,72,2.52,51,15,2,2,2,0,3,0.10,2,1,0,0,0,0
889,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,27,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
890,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,20,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
891,Alexis Flips,fr FRA,"MF,FW",Reims,fr Ligue 1,20,0.5,1,2.09,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
892,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,17.1,28,1.64,21,4,0,2,0,1,2,0.12,1,1,0,0,0,0
893,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
894,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,20,18.0,66,3.68,45,8,7,4,2,0,12,0.67,8,0,1,3,0,0
895,Mamadou Fofana,ml MLI,"MF,DF",Metz,fr Ligue 1,22,11.9,8,0.67,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
896,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,25.7,60,2.34,47,0,5,2,5,1,8,0.31,6,0,1,0,1,0
897,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,25.1,19,0.76,16,0,0,1,2,0,1,0.04,0,0,0,0,1,0
898,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,3.5,4,1.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
899,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,31.9,69,2.16,51,7,4,2,3,2,9,0.28,6,1,1,0,1,0
900,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,36.9,49,1.33,43,4,1,0,1,0,5,0.14,4,0,0,0,1,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
901,Ramón Folch,es ESP,MF,Elche,es La Liga,30,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
902,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,24.2,35,1.45,27,0,2,4,0,2,3,0.12,3,0,0,0,0,0
903,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,3.6,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
904,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,7.2,7,0.96,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
905,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,35.4,35,0.99,29,1,0,2,3,0,5,0.14,3,0,0,1,1,0
906,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,30,6.1,15,2.45,14,0,0,0,1,0,3,0.49,3,0,0,0,0,0
907,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,24,28.6,81,2.84,68,3,2,7,1,0,11,0.39,7,1,0,3,0,0
908,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,de Bundesliga,28,17.1,80,4.68,55,9,8,4,4,0,10,0.59,7,1,1,0,1,0
909,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,32,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
910,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,16.8,57,3.40,43,6,4,1,2,1,4,0.24,4,0,0,0,0,0
911,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,15.9,9,0.56,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
912,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
913,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,0.9,5,5.63,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
914,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,4.5,7,1.54,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
915,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,11.3,10,0.88,8,2,0,0,0,0,1,0.09,0,1,0,0,0,0
916,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,29.6,39,1.32,25,7,2,3,2,0,6,0.20,4,0,0,2,0,0
917,Juan Foyth,ar ARG,"DF,MF",Villarreal,es La Liga,22,13.0,9,0.69,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0
918,Gianluca Frabotta,it ITA,"DF,MF",Juventus,it Serie A,21,7.7,14,1.83,13,0,1,0,0,0,2,0.26,2,0,0,0,0,0
919,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,17.1,27,1.58,20,5,1,0,0,1,1,0.06,1,0,0,0,0,0
920,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
921,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,26,10.3,37,3.59,21,13,0,2,1,0,3,0.29,1,1,0,0,1,0
922,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,26.6,78,2.94,71,1,2,1,2,1,7,0.26,7,0,0,0,0,0
923,Ryan Fredericks,eng ENG,"DF,FW",West Ham,eng Premier League,27,6.3,21,3.32,16,0,2,1,1,1,0,0.00,0,0,0,0,0,0
924,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,30.1,89,2.95,73,3,4,3,4,2,14,0.46,12,0,1,0,0,1
925,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,30.9,30,0.97,25,3,1,0,1,0,4,0.13,3,1,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
926,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,34.0,33,0.97,25,0,1,4,0,3,5,0.15,4,0,0,1,0,0
927,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,de Bundesliga,19,4.8,12,2.47,11,0,1,0,0,0,4,0.82,3,0,1,0,0,0
928,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,24.3,70,2.88,46,8,6,2,6,2,15,0.62,10,1,1,0,1,2
929,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,7.8,4,0.51,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
930,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,30.3,120,3.97,83,11,7,7,11,1,11,0.36,7,1,0,1,1,1
931,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,27,9.7,19,1.95,13,0,1,1,4,0,2,0.20,1,0,0,0,1,0
932,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,8.1,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
933,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,32.6,34,1.04,21,7,0,3,3,0,3,0.09,3,0,0,0,0,0
934,Daniel Fuzato,br BRA,GK,Roma,it Serie A,23,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
935,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,1.5,3,2.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
936,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,6.2,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
937,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,9.7,26,2.69,18,1,2,3,2,0,6,0.62,3,0,1,2,0,0
938,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,de Bundesliga,25,9.1,26,2.85,16,5,1,2,1,1,3,0.33,1,1,0,1,0,0
939,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,13.7,22,1.61,16,1,2,2,1,0,7,0.51,5,0,1,0,1,0
940,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,21.7,39,1.79,33,3,1,1,1,0,3,0.14,3,0,0,0,0,0
941,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,8.5,13,1.52,7,0,1,2,2,1,2,0.23,0,0,1,0,0,1
942,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,4.8,6,1.26,6,0,0,0,0,0,2,0.42,2,0,0,0,0,0
943,Javi Galán,es ESP,DF,Huesca,es La Liga,25,34.1,80,2.35,59,11,6,0,4,0,6,0.18,3,3,0,0,0,0
944,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,28.1,46,1.64,29,7,3,1,4,2,2,0.07,1,1,0,0,0,0
945,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,9.0,16,1.78,13,0,0,1,2,0,3,0.33,2,0,0,1,0,0
946,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,12.0,16,1.34,9,0,1,3,3,0,2,0.17,2,0,0,0,0,0
947,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,30,17.6,50,2.84,42,0,4,0,1,3,4,0.23,3,0,1,0,0,0
948,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,14.5,36,2.48,15,0,7,3,9,2,9,0.62,1,0,3,0,3,2
949,Aleix García,es ESP,MF,Eibar,es La Liga,23,4.9,16,3.30,8,8,0,0,0,0,1,0.21,0,1,0,0,0,0
950,Borja García,es ESP,"MF,FW",Huesca,es La Liga,29,12.4,40,3.23,34,0,2,2,2,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
951,Dani García,es ESP,MF,Athletic Club,es La Liga,30,21.3,20,0.94,17,1,0,0,0,2,3,0.14,3,0,0,0,0,0
952,David García,es ESP,DF,Osasuna,es La Liga,26,35.0,10,0.29,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0
953,Eric García,es ESP,DF,Manchester City,eng Premier League,19,4.3,2,0.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
954,Manu García,es ESP,MF,Alavés,es La Liga,34,12.5,17,1.36,11,0,0,2,3,1,2,0.16,0,0,0,1,1,0
955,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,31,5.6,10,1.79,9,1,0,0,0,0,1,0.18,1,0,0,0,0,0
956,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,34,19.4,35,1.81,27,0,0,0,5,3,2,0.10,2,0,0,0,0,0
957,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,27,30.2,92,3.04,59,24,3,0,5,1,10,0.33,7,1,0,0,1,1
958,Sergi García,es ESP,MF,Alavés,es La Liga,21,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
959,Unai García,es ESP,DF,Osasuna,es La Liga,28,13.8,8,0.58,5,1,0,2,0,0,1,0.07,1,0,0,0,0,0
960,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,20.6,32,1.56,26,0,2,2,2,0,4,0.19,3,0,0,0,1,0
961,Manuel Gasparini,it ITA,GK,Udinese,it Serie A,18,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
962,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,29,5.7,12,2.10,8,1,0,2,1,0,1,0.17,1,0,0,0,0,0
963,Paulo Gazzaniga,ar ARG,GK,Elche,es La Liga,28,8.0,5,0.62,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
964,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,24,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
965,Yann Gboho,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,3.4,13,3.85,9,0,1,2,1,0,0,0.00,0,0,0,0,0,0
966,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29,25.5,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
967,Christian Gebauer,at AUT,"MF,FW",Arminia,de Bundesliga,26,7.6,16,2.09,14,0,0,2,0,0,1,0.13,1,0,0,0,0,0
968,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,33.7,45,1.34,35,4,0,2,4,0,4,0.12,2,1,0,1,0,0
969,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
970,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,7.3,23,3.15,14,8,0,1,0,0,1,0.14,0,1,0,0,0,0
971,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,11.5,20,1.74,18,1,0,0,1,0,1,0.09,1,0,0,0,0,0
972,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,de Bundesliga,26,21.5,45,2.09,33,5,1,4,2,0,6,0.28,5,0,0,1,0,0
973,Valère Germain,fr FRA,"FW,MF",Marseille,fr Ligue 1,30,9.5,7,0.73,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
974,Gervinho,ci CIV,FW,Parma,it Serie A,33,22.5,66,2.94,45,0,16,2,3,0,4,0.18,2,0,1,0,1,0
975,Willem Geubbels,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,3.3,7,2.13,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
976,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,29,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
977,Anwar El Ghazi,nl NED,FW,Aston Villa,eng Premier League,25,17.9,65,3.62,37,9,6,7,6,0,2,0.11,1,0,0,1,0,0
978,Paolo Ghiglione,it ITA,"DF,MF",Genoa,it Serie A,23,15.1,32,2.12,24,5,1,1,1,0,6,0.40,5,1,0,0,0,0
979,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,it Serie A,29,3.2,13,4.05,6,5,0,2,0,0,1,0.31,0,0,0,1,0,0
980,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,9.0,5,0.56,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0
981,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,20,4.6,16,3.48,13,1,0,1,1,0,1,0.22,0,0,0,1,0,0
982,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,4.8,9,1.88,6,1,0,0,2,0,0,0.00,0,0,0,0,0,0
983,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,32,34.0,8,0.24,6,2,0,0,0,0,1,0.03,0,1,0,0,0,0
984,David Gil,es ESP,GK,Cádiz,es La Liga,26,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
985,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,19,2.9,4,1.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
986,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,29,4.5,5,1.11,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
987,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,de Bundesliga,29,2.4,4,1.67,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
988,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26,34.0,30,0.88,28,0,1,0,1,0,5,0.15,5,0,0,0,0,0
989,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,28,29.6,25,0.84,20,0,0,3,1,1,5,0.17,3,0,0,2,0,0
990,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,33,8.3,15,1.80,11,0,0,3,0,1,0,0.00,0,0,0,0,0,0
991,Robert Glatzel,de GER,FW,Mainz 05,de Bundesliga,26,4.0,11,2.76,7,0,1,2,1,0,3,0.75,2,0,0,1,0,0
992,Kamil Glik,pl POL,DF,Benevento,it Serie A,32,35.6,18,0.51,14,0,1,2,0,1,0,0.00,0,0,0,0,0,0
993,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,18.3,92,5.04,73,7,5,4,1,2,14,0.77,12,1,0,0,1,0
994,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22,29.8,12,0.40,7,0,2,2,1,0,2,0.07,1,0,0,1,0,0
995,Diego Godín,uy URU,DF,Cagliari,it Serie A,34,27.9,24,0.86,22,0,0,1,1,0,2,0.07,2,0,0,0,0,0
996,Akaki Gogia,de GER,"FW,MF",Union Berlin,de Bundesliga,28,1.6,4,2.55,3,0,0,0,1,0,3,1.91,2,0,0,0,1,0
997,Amer Gojak,ba BIH,"MF,FW",Torino,it Serie A,23,5.3,18,3.41,9,5,1,3,0,0,2,0.38,0,1,0,1,0,0
998,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,26,20.6,13,0.63,13,0,0,0,0,0,3,0.15,3,0,0,0,0,0
999,Vladimir Golemić,si SVN,DF,Crotone,it Serie A,29,26.0,17,0.65,16,1,0,0,0,0,3,0.12,2,1,0,0,0,0
1000,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,25,24.0,4,0.17,3,1,0,0,0,0,1,0.04,0,1,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1001,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,24,11.9,55,4.63,25,24,3,2,1,0,12,1.01,7,5,0,0,0,0
1002,Tomislav Gomelt,hr CRO,MF,Crotone,it Serie A,25,0.2,1,4.74,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1003,André Gomes,pt POR,MF,Everton,eng Premier League,27,17.4,42,2.41,37,2,1,2,0,0,3,0.17,3,0,0,0,0,0
1004,Dani Gómez,es ESP,FW,Levante,es La Liga,22,18.5,33,1.79,23,0,5,2,3,0,6,0.33,3,0,0,2,1,0
1005,Ibai Gómez,es ESP,MF,Athletic Club,es La Liga,30,4.7,12,2.53,9,3,0,0,0,0,2,0.42,1,1,0,0,0,0
1006,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,23,6.6,3,0.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1007,Maxi Gómez,uy URU,FW,Valencia,es La Liga,23,29.9,60,2.01,34,0,4,8,14,0,11,0.37,3,0,0,3,5,0
1008,Moi Gómez,es ESP,"MF,FW",Villarreal,es La Liga,26,28.5,66,2.32,50,10,3,2,1,0,6,0.21,5,1,0,0,0,0
1009,Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,32,7.4,37,5.00,22,5,5,2,2,1,5,0.68,4,0,1,0,0,0
1010,Papu Gómez,ar ARG,"MF,FW",Sevilla,es La Liga,32,10.2,35,3.45,22,5,3,0,5,0,2,0.20,1,0,0,0,1,0
1011,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,28,8.0,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1012,Sergio Gómez,es ESP,"MF,FW",Huesca,es La Liga,19,8.8,20,2.27,11,7,1,1,0,0,1,0.11,1,0,0,0,0,0
1013,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,26,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1014,Alfred Gomis,sn SEN,GK,Rennes,fr Ligue 1,26,22.0,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1015,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,31,16.4,29,1.76,20,0,3,1,3,2,2,0.12,2,0,0,0,0,0
1016,Vagner Gonçalves,cv CPV,"FW,MF",Metz,fr Ligue 1,24,10.7,32,2.98,17,3,2,2,7,1,5,0.46,2,0,1,1,1,0
1017,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,30,31.5,17,0.54,12,1,0,1,2,1,4,0.13,1,0,0,1,1,1
1018,Bruno González,es ESP,DF,Valladolid,es La Liga,30,25.1,7,0.28,5,0,0,1,1,0,1,0.04,1,0,0,0,0,0
1019,Diego González,es ESP,DF,Elche,es La Liga,25,14.2,7,0.49,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1020,Nicolás González,ar ARG,"FW,MF",Stuttgart,de Bundesliga,22,10.4,34,3.28,19,0,5,4,5,1,7,0.67,3,0,2,1,1,0
1021,Sergio González,es ESP,"MF,DF",Cádiz,es La Liga,23,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1022,Urko González,es ESP,MF,Real Sociedad,es La Liga,19,0.5,1,1.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1023,Anthony Gordon,eng ENG,"FW,MF",Everton,eng Premier League,19,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1024,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,25,18.9,53,2.80,39,0,3,8,2,1,14,0.74,10,0,2,2,0,0
1025,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,23,26.5,56,2.11,44,9,0,1,2,0,4,0.15,4,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1026,Robin Gosens,de GER,DF,Atalanta,it Serie A,26,28.0,79,2.82,65,2,3,4,2,3,13,0.46,12,1,0,0,0,0
1027,Amine Gouiri,fr FRA,"FW,MF",Nice,fr Ligue 1,20,30.5,134,4.39,81,16,12,12,10,3,14,0.46,6,3,0,2,2,1
1028,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,fr Ligue 1,16,14.7,15,1.02,10,0,0,0,1,4,2,0.14,2,0,0,0,0,0
1029,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,29,31.5,30,0.95,24,1,0,1,1,3,1,0.03,1,0,0,0,0,0
1030,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,27,31.4,29,0.92,23,0,4,0,1,1,2,0.06,2,0,0,0,0,0
1031,Karlan Grant,eng ENG,"FW,MF",West Brom,eng Premier League,22,12.5,15,1.20,11,0,0,3,1,0,2,0.16,1,0,0,1,0,0
1032,Alberto Grassi,it ITA,"MF,DF",Parma,it Serie A,25,13.1,15,1.14,9,0,0,1,3,2,0,0.00,0,0,0,0,0,0
1033,Andrew Gravillon,gp GLP,DF,Lorient,fr Ligue 1,22,25.2,11,0.44,10,1,0,0,0,0,4,0.16,4,0,0,0,0,0
1034,Demarai Gray,eng ENG,FW,Leicester City,eng Premier League,24,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1035,Demarai Gray,eng ENG,FW,Leverkusen,de Bundesliga,24,4.9,17,3.48,10,4,1,2,0,0,2,0.41,2,0,0,0,0,0
1036,Adrian Grbić,at AUT,FW,Lorient,fr Ligue 1,23,10.7,14,1.31,6,0,0,4,4,0,4,0.37,0,0,0,1,3,0
1037,Jack Grealish,eng ENG,"FW,MF",Aston Villa,eng Premier League,24,24.3,169,6.96,121,14,14,5,15,0,20,0.82,17,0,0,0,3,0
1038,Etienne Green,eng ENG,GK,Saint-Étienne,fr Ligue 1,20,8.0,1,0.12,1,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1039,Mason Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,18,20.2,50,2.47,30,1,6,8,5,0,5,0.25,3,0,1,1,0,0
1040,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,de Bundesliga,26,9.3,13,1.40,8,1,2,0,2,0,4,0.43,3,0,0,0,1,0
1041,Clément Grenier,fr FRA,"MF,FW",Rennes,fr Ligue 1,29,12.0,53,4.43,33,15,1,2,2,0,8,0.67,6,1,0,0,1,0
1042,Sebastian Griesbeck,de GER,MF,Union Berlin,de Bundesliga,29,9.9,6,0.61,3,0,1,0,2,0,1,0.10,0,0,0,0,1,0
1043,Antoine Griezmann,fr FRA,"FW,MF",Barcelona,es La Liga,29,28.9,95,3.28,80,4,6,2,3,0,11,0.38,8,1,1,0,1,0
1044,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,27,25.7,127,4.94,76,34,4,8,5,0,17,0.66,11,3,1,1,1,0
1045,Lennart Grill,de GER,GK,Leverkusen,de Bundesliga,21,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1046,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,de Bundesliga,24,20.9,56,2.68,47,1,2,2,2,2,7,0.34,5,0,1,0,1,0
1047,Christian Groß,de GER,"MF,DF",Werder Bremen,de Bundesliga,31,16.3,17,1.04,15,0,1,1,0,0,1,0.06,1,0,0,0,0,0
1048,Pascal Groß,de GER,"MF,DF",Brighton,eng Premier League,29,27.6,126,4.56,74,44,1,4,3,0,10,0.36,7,3,0,0,0,0
1049,Kamil Grosicki,pl POL,"MF,FW",West Brom,eng Premier League,32,1.6,4,2.43,3,0,0,1,0,0,2,1.22,2,0,0,0,0,0
1050,Ilia Gruev,bg BUL,FW,Werder Bremen,de Bundesliga,20,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1051,Carlos Gruezo,ec ECU,MF,Augsburg,de Bundesliga,25,23.2,26,1.12,20,0,4,0,1,1,1,0.04,1,0,0,0,0,0
1052,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,33,37.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1053,Andrés Guardado,mx MEX,MF,Betis,es La Liga,33,14.6,26,1.78,25,0,0,0,0,1,1,0.07,1,0,0,0,0,0
1054,Sergi Guardiola,es ESP,FW,Valladolid,es La Liga,29,19.9,30,1.50,22,0,2,2,3,1,5,0.25,3,0,1,0,1,0
1055,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,28,11.6,6,0.52,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1056,Gonçalo Guedes,pt POR,"MF,FW",Valencia,es La Liga,23,25.4,97,3.81,61,1,13,5,17,0,16,0.63,13,0,1,1,1,0
1057,Mattéo Guendouzi,fr FRA,MF,Hertha BSC,de Bundesliga,21,20.2,44,2.18,32,3,2,2,5,0,4,0.20,1,0,1,0,2,0
1058,Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,26,24.6,97,3.94,83,7,3,1,3,0,15,0.61,13,1,0,1,0,0
1059,Evann Guessand,fr FRA,FW,Nice,fr Ligue 1,19,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1060,Kelyan Guessoum,fr FRA,DF,Nîmes,fr Ligue 1,21,12.5,4,0.32,1,0,0,1,1,1,1,0.08,0,0,0,0,1,0
